,input_words,predicted_label,gold_label
22,"['We', 'ended', 'up', 'going', 'here', 'when', 'we', 'were', 'looking', 'for', 'a', 'quick', 'breakfast', 'one', 'morning', 'We', 'had', 'actually', 'planned', 'on', 'going', 'to', 'the', 'donut', 'shop', 'next', 'door', 'but', 'their', 'selections', 'was', 'lackluster', 'to', 'say', 'the', 'least', 'The', 'restaurant', 'was', 'PACKED', 'when', 'we', 'got', 'in', 'there', 'Every', 'table', 'except', 'one', 'two', 'seater', 'was', 'full', 'It', 'was', 'too', 'crowded', 'to', 'easily', 'walk', 'through', 'but', 'in', 'had', 'a', 'pleasant', 'vibe', 'It', 'must', 'be', 'said', 'I', 'DO', 'NOT', 'like', 'pancakes', 'My', 'husband', 'ordered', 'cinnabon', 'pancakes', 'and', 'I', 'ordered', 'pumpkin', 'pancakes', 'with', 'a', 'side', 'of', 'homefries', 'Ordering', 'was', 'a', 'challenge', 'as', 'the', 'employees', 'were', 'standing', 'in', 'front', 'of', 'the', 'specials', 'board', 'and', 'we', 'couldnt', 'read', 'it', 'Breakfast', 'came', 'out', 'in', 'a', 'timely', 'manner', 'The', 'pancakes', 'were', 'smaller', 'than', 'I', 'expected', 'for', 'the', 'price', 'The', 'syrups', 'that', 'came', 'out', 'were', 'also', 'very', 'small', 'We', 'bother', 'requested', 'regular', 'syrup', 'on', 'the', 'side', 'The', 'white', 'icing', 'style', 'syrup', 'that', 'came', 'with', 'mine', 'was', 'AWESOME', 'and', 'the', 'highlight', 'of', 'the', 'trip', 'My', 'husband', 'was', 'disappointed', 'with', 'his', 'meal', 'bc', 'the', 'pancakes', 'were', 'too', 'small', 'and', 'stacked', 'poorly', 'on', 'the', 'plate', 'so', 'the', 'syrup', 'ran', 'off', 'the', 'side', 'The', 'homefries', 'were', 'good', 'similar', 'in', 'flavor', 'to', 'the', 'Egg', 'and', 'I', 'We', 'are', 'not', 'likely', 'to', 'go', 'back', 'to', 'this', 'place', 'just', 'not', 'a', 'good', 'value', 'for', 'the', 'money']",0,2
23,"['So', 'my', 'family', 'is', 'in', 'town', 'and', 'we', 'were', 'brainstorming', 'what', 'to', 'eat', 'My', 'suggestions', 'got', 'trumped', 'for', 'a', 'recommendation', 'from', 'a', 'cousin', 'of', 'mine', 'and', 'my', 'SILs', 'friend', 'who', 'lives', 'here', 'for', 'this', 'place', 'The', 'portions', 'were', 'decent', 'the', 'price', 'was', 'decent', 'overall', 'the', 'taste', 'wasnt', 'bad', 'and', 'the', 'menu', 'is', 'large', 'with', 'some', 'regional', 'cooking', 'I', 'dont', 'see', 'on', 'very', 'many', 'menus', 'and', 'wtf', 'pho', 'but', 'man', 'the', 'service', 'and', 'food', 'here', 'was', 'so', 'slow', 'They', 'were', 'making', 'a', 'bunch', 'of', 'trays', 'and', 'large', 'party', 'take', 'out', 'orders', 'instead', 'of', 'our', 'order', 'By', 'the', 'time', 'we', 'waited', 'finished', 'eating', 'and', 'were', 'leaving', 'they', 'werent', 'even', 'picked', 'up', 'There', 'werent', 'very', 'many', 'customers', 'at', 'this', 'point', 'only', '3', 'other', 'tables', 'to', 'be', 'served', 'Sinegang', 'shrimp', 'its', 'standard', 'its', 'fine', 'I', 'would', 'be', 'surprised', 'if', 'anyone', 'can', 'screw', 'this', 'up', 'Dinuguan', 'this', 'is', 'probably', 'the', 'better', 'Ive', 'had', 'taste', 'wise', 'but', 'Im', 'used', 'to', 'tangy', 'than', 'a', 'tiny', 'bit', 'sweet', 'I', 'asked', 'for', 'vinegar', 'and', 'got', 'soyvinegarsugar', 'mix', 'each', 'time', 'I', 'asked', 'for', 'it', 'which', 'was', 'really', 'weird', 'why', 'they', 'wouldnt', 'give', 'me', 'straight', 'vinegar', 'at', 'a', 'Filipino', 'joint', 'Their', 'style', 'of', 'cooking', 'is', 'less', 'tangy', 'than', 'I', 'cook', 'and', 'a', 'bit', 'sweet', 'Lechon', 'Kawali', 'this', 'was', 'good', 'lechon', 'nice', 'melty', 'fat', 'but', 'was', 'deep', 'fried', 'so', 'some', 'bits', 'were', 'too', 'crispy', 'since', 'it', 'wasnt', 'roasted', 'Pompano', 'on', 'the', 'grill', 'decent', 'the', 'fish', 'tasted', 'fresh', 'Pancit', 'this', 'was', 'passable', 'Ampalaya', 'It', 'had', 'eggs', 'and', 'ground', 'meat', 'and', 'tomato', 'Pretty', 'decent', 'but', 'I', 'cant', 'eat', 'a', 'lot', 'since', 'Im', 'not', 'a', 'huge', 'fan', 'of', 'ampalaya', 'on', 'its', 'own', 'Sisig', 'normally', 'this', 'is', 'the', 'favorite', 'and', 'what', 'goes', 'fast', 'but', 'it', 'was', 'one', 'of', 'the', 'items', 'left', 'because', 'it', 'wasnt', 'that', 'great', 'It', 'was', 'missing', 'flavor', 'I', 'added', 'some', 'of', 'that', 'soyvinegarsugar', 'dip', 'they', 'kept', 'giving', 'me', 'instead', 'of', 'vinegar', 'to', 'try', 'to', 'help', 'it', 'I', 'dont', 'know', 'why', 'my', 'family', 'got', 'halo', 'halo', 'and', 'turon', 'seeing', 'as', 'it', 'took', 'so', 'long', 'to', 'eat', 'but', 'the', 'turon', 'with', 'ube', 'ice', 'cream', 'was', 'pretty', 'nicely', 'done', 'I', 'did', 'not', 'try', 'the', 'halo', 'halo', 'but', 'they', 'didnt', 'have', 'flan', 'and', 'as', 'much', 'variety', 'of', 'toppings', 'on', 'it', 'My', 'nephew', 'got', 'a', 'sago', 'and', 'gulaman', 'and', 'said', 'it', 'was', 'way', 'too', 'sweet', 'A', 'kid', 'who', 'naturally', 'loves', 'sugary', 'junk', 'had', 'to', 'pour', 'water', 'into', 'it', 'Service', 'was', 'meh', 'Like', 'I', 'said', 'the', 'kitchen', 'took', 'a', 'long', 'time', 'The', 'front', 'of', 'staff', 'were', 'just', 'okay', 'We', 'didnt', 'get', 'plates', 'for', 'a', 'while', 'and', 'then', 'didnt', 'get', 'water', 'until', '2030', 'minutes', 'after', 'being', 'seated', 'Plates', 'after', 'eating', 'and', 'waiting', 'for', 'desserts', 'werent', 'cleared', 'and', 'we', 'had', 'to', 'tell', 'them', 'we', 'want', 'to', 'take', 'home', 'leftovers', 'then', 'were', 'given', 'ill', 'suited', 'boxes', 'for', 'them', 'too', 'large', 'and', 'one', 'thing', 'was', 'really', 'soupy', 'for', 'a', 'clamshell', 'container', 'We', 'had', 'to', 'ask', 'for', 'the', 'check', 'We', 'had', 'to', 'flag', 'for', 'items', 'we', 'need', 'The', 'service', 'just', 'felt', 'very', 'pre', 'occupied', 'with', 'something', 'that', 'wasnt', 'serving', 'us', 'A', 'plus', 'is', 'its', 'a', 'sit', 'down', 'and', 'seems', 'to', 'be', 'made', 'to', 'order', 'since', 'the', 'food', 'was', 'hot', 'when', 'received', 'which', 'this', 'place', 'had', 'going', 'for', 'them', 'Unfortunately', 'I', 'dont', 'think', 'its', 'worth', 'the', 'drive', 'from', 'the', 'NW', 'even', 'though', 'there', 'isnt', 'much', 'out', 'here']",1,2
24,"['Never', 'ever', 'visit', 'again', 'Really', 'really', 'not', 'value', 'for', 'money', 'Just', 'few', 'pieces', 'of', 'chicken', 'in', 'their', 'shawarma', 'which', 'was', 'burned', 'Much', 'better', 'off', 'with', 'Osmows', 'Do', 'not', 'go', 'here', 'ever', 'Nice', 'staff', 'But', 'they', 'need', 'to', 'really', 'work', 'on', 'their', 'portions']",1,0
25,"['Yikesbeen', 'here', 'a', 'few', 'times', 'and', 'every', 'time', 'it', 'just', 'gets', 'worse', 'Now', 'I', 'will', 'not', 'come', 'back', 'Its', 'a', 'shame', 'cause', 'its', 'close', 'to', 'home', 'and', 'a', 'nice', 'looking', 'spot', 'but', 'when', 'you', 'watch', 'your', 'pho', 'come', 'out', 'of', 'a', 'microwave', 'its', 'extremely', 'disappointing', 'The', 'food', 'mediocre', 'the', 'service', 'lacked', 'A', 'check', 'was', 'bought', 'to', 'the', 'table', 'before', 'I', 'was', 'even', 'done', 'Never', 'asked', 'if', 'I', 'needed', 'a', 'drink', 'or', 'even', 'dessert', 'Goodbye', 'local', 'place', 'Im', 'moving', 'on']",1,0
26,"['63', 'Years', 'old', 'and', 'without', 'a', 'doubt', 'the', 'WORST', 'experience', 'I', 'have', 'ever', 'had', 'with', 'any', 'business', 'Purchased', 'a', 'complete', 'set', 'of', 'dentures', 'for', 'almost', '200000', 'and', 'they', 'developed', 'a', 'crack', 'that', 'split', 'the', 'upper', 'plate', 'in', 'half', 'after', 'only', '7', 'months', 'When', 'I', 'made', 'an', 'appointment', 'to', 'have', 'them', 'fixed', 'they', 'were', 'extremely', 'rude', 'and', 'accused', 'me', 'of', 'dropping', 'and', 'breaking', 'them', 'before', 'even', 'looking', 'at', 'them', 'When', 'a', 'dentist', 'entered', 'the', 'exam', 'area', 'he', 'looked', 'at', 'them', 'said', 'the', 'crack', 'did', 'not', 'go', 'clear', 'through', 'and', 'when', 'it', 'did', 'I', 'would', 'have', 'to', 'pay', 'full', 'price', 'to', 'have', 'a', 'new', 'plate', 'made', 'When', 'I', 'disagreed', 'and', 'mentioned', 'they', 'should', 'stand', 'behind', 'their', 'work', 'as', 'I', 'had', 'not', 'dropped', 'them', 'and', 'they', 'obviously', 'were', 'flawed', 'from', 'the', 'start', 'and', 'asked', 'to', 'speak', 'with', 'the', 'manager', 'he', 'said', 'he', 'was', 'and', 'that', 'they', 'would', 'do', 'NOTHING', 'to', 'correct', 'the', 'problem', 'then', 'told', 'me', 'I', 'was', 'being', 'unreasonable', 'and', 'would', 'have', 'to', 'leave', 'Obviously', 'because', 'they', 'did', 'not', 'want', 'anyone', 'to', 'hear', 'what', 'i', 'was', 'saying', 'about', 'such', 'shoddy', 'treatment', 'Needless', 'to', 'say', 'I', 'would', 'advise', 'EVERYONE', 'to', 'steer', 'clear', 'of', 'such', 'a', 'patently', 'DISHONEST', 'business', 'I', 'cannot', 'find', 'an', 'option', 'for', '0', 'or', 'negative', 'stars', 'so', 'will', 'grudgingly', 'score', '1', 'star']",1,0
27,"['My', 'nails', 'look', 'awful', 'I', 'came', 'here', 'for', 'my', '20th', 'birthday', 'with', 'a', 'friend', 'to', 'get', 'a', 'set', 'of', 'new', 'acrylics', 'and', 'was', 'very', 'disappointed', 'and', 'so', 'was', 'she', 'I', 'showed', 'the', 'nail', 'tech', 'pictures', 'of', 'exactly', 'what', 'I', 'wanted', 'and', 'my', 'nails', 'looked', 'crooked', 'and', 'were', 'completely', 'sticking', 'up']",1,0
28,"['Overall', 'i', 'would', 'give', 'it', '3', 'stars', 'If', 'I', 'could', 'rate', 'it', 'seperatly', '7', 'stars', 'for', 'the', 'dessert', '4', 'stars', 'for', 'our', 'waitress', '2', 'stars', 'for', 'the', 'food', 'but', 'i', 'still', 'give', 'it', '3', 'stars', 'overall', 'because', 'the', 'services', 'before', 'we', 'ordered', 'our', 'food', 'was', 'NEGATIVE', '10', 'stars', 'At', 'first', 'we', 'were', 'placed', 'at', 'the', 'table', 'right', 'next', 'to', 'the', 'stairs', 'which', 'is', 'super', 'tiny', 'space', 'and', 'so', 'uncomfortable', 'i', 'dont', 'think', 'the', 'restaurant', 'should', 'placed', 'a', 'table', 'there', 'so', 'we', 'asked', 'if', 'we', 'could', 'move', 'to', 'another', 'table', 'we', 'arrived', 'early', 'and', 'there', 'were', 'a', 'lot', 'of', 'empty', 'tables', 'at', 'that', 'time', 'We', 'got', 'switched', 'to', 'another', 'table', 'which', 'is', 'also', 'small', 'but', 'much', 'better', 'becuase', 'you', 'dont', 'have', 'to', 'watch', 'ppl', 'walking', 'up', 'and', 'down', 'right', 'next', 'to', 'your', 'food', 'But', 'after', 'we', 'were', 'sitted', 'no', 'one', 'ever', 'came', 'by', 'or', 'gave', 'us', 'water', 'or', 'anything', 'while', 'the', 'tables', 'next', 'to', 'us', 'got', 'water', 'refilled', 'at', 'least', 'twice', 'no', 'one', 'came', 'serve', 'us', 'and', 'we', 'literally', 'just', 'sat', 'there', 'for', '15', 'mins', 'with', 'thirsty', 'mouth', 'Finally', 'I', 'have', 'to', 'grab', 'a', 'waitress', 'that', 'was', 'walking', 'by', 'and', 'ask', 'her', 'at', 'least', 'get', 'us', 'a', 'cup', 'of', 'water', 'I', 'think', 'we', 'just', 'got', 'missed', 'while', 'switching', 'tables', 'and', 'they', 'dont', 'know', 'who', 'should', 'be', 'serving', 'us', 'and', 'we', 'finally', 'got', 'our', 'waitress', 'whom', 'is', 'super', 'amazing', 'and', 'has', 'a', 'lot', 'of', 'good', 'reccomendation', 'The', 'food', 'portion', 'is', 'super', 'small', 'more', 'like', 'tapa', 'even', 'though', 'they', 'priced', 'at', 'entree', 'price', 'We', 'ended', 'up', 'ordering', 'a', 'lot', 'Food', 'is', 'good', 'but', 'the', 'portion', 'dont', 'really', 'worth', 'the', 'price', 'you', 'paid', 'if', 'you', 'come', 'with', 'empty', 'stomach', 'then', 'you', 'better', 'be', 'ready', 'to', 'starve', 'or', 'have', 'a', 'strong', 'heart', 'to', 'see', 'the', 'final', 'bill', 'lol', 'Two', 'of', 'us', 'orderred', 'pretty', 'much', 'all', 'the', 'popular', 'items', 'on', 'the', 'menu', 'fried', 'seafood', 'squid', 'ink', 'suckling', 'pig', 'fries', 'fish', 'dish', 'and', 'also', 'drinksand', 'we', 'are', 'not', 'ppl', 'with', 'big', 'appetite', 'We', 'ordered', 'the', 'pervian', 'chocolate', 'as', 'appetizer', 'and', 'this', 'is', 'the', 'best', 'thing', 'of', 'the', 'night', 'that', 'actually', 'worth', 'every', 'penny', 'you', 'paid', 'So', 'yummy', 'and', 'i', 'highly', 'recommend', 'it', 'I', 'was', 'totally', 'blown', 'by', 'the', 'first', 'bite', 'And', 'i', 'was', 'glad', 'that', 'we', 'didnt', 'order', 'the', 'chocolate', 'ball', 'the', 'table', 'next', 'to', 'us', 'ordered', 'it', 'but', 'i', 'guess', 'its', 'only', 'good', 'for', 'picture', 'they', 'didnt', 'seem', 'too', 'impressesd', 'as', 'there', 'were', 'a', 'lot', 'left', 'Okie', 'down', 'to', 'the', 'best', 'part', 'is', 'our', 'bills', 'this', 'dinner', 'cost', 'almost', '200', 'for', 'two', 'ppl', 'Well', 'i', 'was', 'ready', 'for', 'it', 'when', 'I', 'kept', 'asking', 'for', 'the', 'menu', 'becuase', 'the', 'portion', 'is', 'just', 'sooo', 'not', 'enough']",1,2
29,"['Food', 'was', 'good', 'Falafel', 'was', 'yummy', 'Super', 'pleasant', 'service', 'they', 'wanted', 'to', 'be', 'sure', 'we', 'were', 'happy', 'with', 'our', 'food', 'The', 'fresh', 'lemonade', 'has', 'LOTS', 'of', 'fresh', 'mint', 'in', 'it', 'way', 'too', 'much', 'for', 'me', 'Baklava', 'was', 'good', 'though']",1,2
30,"['I', 'took', 'my', '2002', 'Chevrolet', 'Corvette', 'to', 'NAPA', 'Autopro', 'Kensington', 'to', 'have', 'an', 'outofprovince', 'inspection', 'done', 'A', 'little', 'background', 'all', 'Corvettes', 'of', 'this', 'generation', 'sold', 'in', 'North', 'America', 'had', 'daytime', 'running', 'lights', 'even', 'those', 'that', 'were', 'sold', 'in', 'the', 'US', 'Id', 'imported', 'my', 'car', 'from', 'the', 'States', 'so', 'just', 'to', 'be', 'safe', 'I', 'personally', 'confirmed', 'that', 'it', 'had', 'DRLs', 'When', 'my', 'car', 'had', 'its', 'federal', 'RIV', 'inspection', 'done', 'by', 'another', 'shop', 'they', 'too', 'verified', 'that', 'my', 'car', 'had', 'DRLs', 'and', 'passed', 'the', 'inspection', 'Despite', 'all', 'this', 'when', 'I', 'took', 'my', 'car', 'to', 'NAPA', 'Autopro', 'Kensington', 'they', 'failed', 'the', 'provincial', 'inspection', 'claiming', 'that', 'the', 'car', 'didnt', 'have', 'DRLs', 'After', 'I', 'picked', 'the', 'car', 'up', 'from', 'them', 'I', 'doublechecked', 'just', 'to', 'make', 'sure', 'that', 'the', 'lights', 'hadnt', 'somehow', 'stopped', 'working', 'in', 'the', 'few', 'days', 'between', 'the', 'two', 'inspections', 'but', 'nope', 'they', 'were', 'still', 'working', 'fine', 'The', 'most', 'favorable', 'interpretation', 'of', 'the', 'situation', 'is', 'that', 'the', 'guy', 'who', 'did', 'the', 'inspection', 'somehow', 'failed', 'to', 'notice', 'the', 'DRLs', 'which', 'isnt', 'very', 'favorable', 'Is', 'the', 'car', 'on', 'Yes', 'Are', 'the', 'lights', 'on', 'Yes', 'Presto', 'DRLs', 'How', 'hard', 'is', 'that', 'The', 'less', 'favorable', 'interpretation', 'of', 'the', 'situation', 'is', 'that', 'the', 'shop', 'was', 'trying', 'to', 'drum', 'up', 'some', 'work', 'I', 'dont', 'know', 'which', 'of', 'these', 'was', 'actually', 'the', 'case', 'but', 'either', 'way', 'Im', 'never', 'taking', 'a', 'car', 'of', 'mine', 'back', 'there', 'again']",1,0
31,"['Went', 'for', 'a', 'Happy', 'Hour', 'with', 'coworkers', 'from', 'out', 'of', 'town', 'but', 'even', 'with', 'happy', 'hour', 'pricing', '4', 'of', 'us', 'still', 'made', 'out', 'of', 'there', 'with', 'an', 'over', '330', 'bar', 'tab', 'which', 'we', 'feel', 'was', 'not', 'right', 'at', 'all', 'We', 'had', '25', 'worth', 'of', 'food', 'which', 'was', 'really', 'really', 'good', 'but', 'dont', 'see', 'how', 'the', 'bill', 'could', 'possibly', 'be', 'so', 'much', 'and', 'we', 'carefully', 'reviewed', 'each', 'item', 'and', 'still', 'could', 'not', 'see', 'how', 'the', 'tab', 'was', 'that', 'much', 'especially', 'when', 'we', 'were', 'there', 'for', 'happy', 'hour', 'prices', 'on', 'several', 'of', 'our', 'drinks', 'Our', 'waiter', 'though', 'nice', 'and', 'chatty', 'seemed', 'shady', 'as', 'he', 'made', 'seversl', 'mistskes', 'but', 'allegedly', 'didnt', 'charge', 'us', 'for', 'wrong', 'or', 'incomplete', 'items', 'he', 'brought', 'us', 'so', 'even', 'with', 'that', 'there', 'is', 'just', 'no', 'way', 'we', 'could', 'have', 'had', 'such', 'a', 'high', 'bill', 'The', 'issue', 'was', 'so', 'shadydisputable', 'that', 'the', 'manager', 'even', 'discounted', 'our', 'tab', 'by', '40', 'We', 'left', 'feeling', 'scammedtargeted', 'for', 'being', 'from', 'out', 'of', 'town', 'My', 'advice', 'is', 'if', 'you', 'go', 'there', 'have', 'the', 'wings', 'and', 'pierogis', 'but', 'dont', 'settle', 'in', 'for', 'drinks']",1,0
32,"['Do', 'NOT', 'bring', 'your', 'satchel', 'to', 'this', 'place', 'I', 'decided', 'poorly', 'to', 'bring', 'my', 'Harrahs', 'play', 'to', 'this', 'hotel', 'I', 'am', 'a', 'rated', 'Harrahs', 'member', 'so', 'get', 'the', 'standard', 'RFB', 'comps', 'After', 'staying', 'at', 'their', 'Flagship', 'I', 'am', 'honestly', 'thinking', 'about', 'switching', 'to', 'the', 'competition', 'If', 'this', 'is', 'the', 'best', 'they', 'can', 'do', 'I', 'need', 'to', 'move', 'to', 'MGM', 'or', 'someplace', 'else', 'that', 'will', 'respect', 'our', 'play', 'better', 'I', 'understand', 'Im', 'not', 'a', '7', 'star', 'rated', 'player', 'but', 'you', 'never', 'know', 'I', 'could', 'be', 'one', 'in', 'a', 'few', 'years', 'I', 'booked', 'a', 'room', 'in', 'the', 'forum', 'tower', 'smaller', 'and', 'modern', 'decor', 'When', 'I', 'got', 'in', 'I', 'was', 'moved', 'to', 'the', 'Roman', 'tower', '3rd', 'floor', 'My', 'view', 'was', 'of', 'the', 'pipes', 'outside', 'access', 'staircases', 'and', 'the', 'side', 'of', 'a', 'building', 'At', '230', 'I', 'discovered', 'that', 'the', 'shower', 'was', 'not', 'working', 'neither', 'was', 'the', 'drain', 'I', 'called', 'and', 'asked', 'to', 'move', 'They', 'told', 'me', 'they', 'would', 'send', 'an', 'engineer', 'up', 'to', 'fix', 'it', 'and', 'they', 'were', 'completely', 'booked', 'Anyway', 'after', 'about', 'an', 'hour', 'or', 'so', 'of', 'waiting', 'and', 'the', 'engineer', 'telling', 'me', 'that', 'he', 'was', 'going', 'to', 'need', 'another', '45', 'minutes', 'to', 'fix', 'it', 'I', 'asked', 'again', 'to', 'move', 'All', 'of', 'a', 'sudden', 'they', 'were', 'NOT', 'fully', 'booked', 'and', 'I', 'was', 'moved', 'to', 'an', 'equally', 'old', 'not', 'renovated', 'mess', 'The', 'only', 'reason', 'I', 'am', 'complaining', 'about', 'a', 'free', 'room', 'here', 'is', 'because', 'of', 'the', 'LYING', 'the', 'BROKEN', 'SHOWER', 'and', 'the', 'SHOVING', 'ME', 'IN', 'A', 'FAR', 'WORSE', 'ROOM', 'THAN', 'I', 'CHOSE', 'online', 'If', 'I', 'knew', 'that', 'was', 'going', 'to', 'happen', 'I', 'would', 'have', 'stayed', 'at', 'PH', 'like', 'normal', 'My', 'host', 'will', 'hear', 'about', 'it', 'or', 'not', 'as', 'I', 'may', 'not', 'be', 'back', 'to', 'Harrahs', 'at', 'all']",0,1
33,"['Their', 'green', 'tea', 'smoothie', 'is', 'good', 'and', 'they', 'are', 'my', 'go', 'to', 'coffee', 'place', 'if', 'I', 'want', 'something', 'really', 'strong', 'to', 'wake', 'me', 'up']",1,2
34,"['Chilled', 'on', 'the', 'patio', 'with', 'some', 'friends', 'one', 'Sunday', 'afternoon', 'and', 'joined', 'them', 'after', 'their', 'brunch', 'Wish', 'they', 'had', 'some', 'shade', 'for', 'the', 'table', 'The', 'service', 'was', 'slow', 'and', 'server', 'forgot', 'most', 'of', 'our', 'orders', 'in', 'spite', 'of', 'us', 'being', 'a', 'group', 'of', 'three', 'and', 'we', 'only', 'ordered', 'drinks', 'Luckily', 'they', 'also', 'forgot', 'to', 'charge', 'us', 'for', 'stuff', 'as', 'well', 'They', 'are', 'cash', 'only', 'which', 'is', 'mildly', 'annoying', 'tho', 'not', 'the', 'end', 'of', 'the', 'world']",0,1
35,"['Buyer', 'beware', 'This', 'place', 'will', 'up', 'sell', 'you', 'on', 'everything', 'They', 'charge', 'extra', 'to', 'dilate', 'your', 'eyes', 'they', 'charge', 'extra', 'to', 'do', 'a', 'retinal', 'exam', 'they', 'charge', 'extra', 'to', 'fit', 'you', 'for', 'contacts', 'I', 'have', 'been', 'to', 'several', 'optometrists', 'and', 'NEVER', 'had', 'an', 'upsell', 'such', 'as', 'this', 'And', 'it', 'was', 'not', 'optional', 'If', 'you', 'want', 'a', 'prescription', 'for', 'contacts', 'you', 'have', 'to', 'pay', 'the', 'extra', 'fee', 'Wont', 'be', 'back']",1,0
36,"['Worst', 'company', 'avoid', 'I', 'have', '2', 'young', 'children', 'under', 'the', 'age', 'of', '3', 'in', 'my', 'household', 'and', 'have', 'had', 'no', 'ac', 'for', '2', 'days', 'now', 'Tech', 'said', 'they', 'would', 'order', 'the', 'part', 'and', 'be', 'out', 'Tuesday', 'at', 'the', 'lastest', 'Called', 'today', 'and', 'now', 'the', 'soonest', 'they', 'can', 'come', 'is', 'Friday', 'Lol', 'what', 'a', 'joke', 'of', 'a', 'company', 'Save', 'yourself', 'the', 'headache', 'and', 'call', 'legacy', 'ac', 'or', 'anyone', 'else', 'So', 'they', 'finally', 'fixed', 'my', 'ac', 'after', 'a', 'week', 'and', 'guess', 'what', 'it', 'broke', 'again', 'We', 'will', 'be', 'looking', 'at', 'another', '5', 'days', 'without', 'air', 'again', 'Jon', 'the', 'supervisor', 'claimed', 'to', 'own', 'the', 'company', 'at', 'first', 'then', 'quickly', 'changed', 'his', 'story', 'when', 'I', 'called', 'bs', 'Why', 'cant', 'I', 'leave', 'negative', 'stars']",1,0
