,input_words,predicted_label,gold_label
22,"['Underwhelming', 'and', 'overpriced', 'Mrs', 'Wanderer', 'became', 'a', 'fan', 'of', 'churrasco', 'Brazilian', 'barbecue', 'after', 'eating', 'at', 'the', 'outstanding', 'Via', 'Brasil', 'in', 'Vegas', 'last', 'year', 'so', 'we', 'popped', 'in', 'Fogo', 'de', 'Chao', 'to', 'see', 'how', 'they', 'compared', 'Answer', 'not', 'favorably', 'The', 'best', 'thing', 'about', 'this', 'place', 'is', 'the', 'physical', 'appearance', 'of', 'the', 'restaurant', 'but', 'its', 'all', 'downhill', 'from', 'there', 'Two', 'star', 'food', 'one', 'star', 'service', 'and', 'a', 'four', 'star', 'price', 'The', 'salad', 'bar', 'was', 'just', 'okay', 'but', 'really', 'nothing', 'to', 'get', 'excited', 'about', 'We', 'were', 'much', 'more', 'interested', 'in', 'the', 'meat', 'courses', 'than', 'messing', 'around', 'so', 'after', 'a', 'perfunctory', 'pass', 'at', 'the', 'antipasti', 'we', 'had', 'the', 'waiter', 'clear', 'our', 'plates', 'and', 'waited', 'for', 'the', 'meat', 'to', 'begin', 'And', 'waited', 'And', 'waited', 'some', 'more', 'Waiter', 'after', 'waiter', 'walked', 'by', 'us', 'huge', 'spear', 'of', 'meat', 'in', 'hand', 'head', 'down', 'studiously', 'ignoring', 'us', 'We', 'finally', 'managed', 'to', 'flag', 'one', 'down', 'by', 'literally', 'yelling', 'We', 'didnt', 'know', 'what', 'else', 'to', 'do', 'since', 'wed', 'been', 'waiting', 'at', 'least', 'ten', 'minutes', 'for', 'somebody', 'to', 'serve', 'us', 'and', 'we', 'were', 'hungry', 'We', 'finally', 'got', 'some', 'meat', 'and', 'it', 'was', 'fine', 'but', 'then', 'the', 'same', 'thing', 'happened', 'on', 'the', 'next', 'course', 'For', 'the', 'next', 'hour', 'we', 'played', 'this', 'game', 'where', 'the', 'waiters', 'would', 'walk', 'by', 'us', 'doing', 'their', 'best', 'to', 'avoid', 'eye', 'contact', 'and', 'wed', 'try', 'to', 'intercept', 'them', 'Its', 'very', 'hard', 'to', 'avoid', 'concluding', 'that', 'they', 'are', 'really', 'not', 'that', 'keen', 'on', 'giving', 'you', 'meat', 'here', 'which', 'kind', 'of', 'negates', 'the', 'point', 'of', 'being', 'a', 'churrascaria', 'The', 'three', 'sides', 'were', 'all', 'mediocre', 'and', 'unmemorable', 'soggy', 'microwaved', 'bananas', 'mashed', 'potatos', 'and', 'fried', 'polenta', 'wedges', 'For', 'this', 'kind', 'of', 'money', 'Id', 'much', 'rather', 'eat', 'at', 'Ruths', 'Chris', 'or', 'Mortons']",1,1
23,"['I', 'blew', 'part', 'of', 'my', 'dental', 'insurance', 'coverage', 'checking', 'this', 'place', 'out', 'They', 'advertise', 'that', 'dentures', 'start', 'at', '399', 'but', 'when', 'they', 'got', 'down', 'to', 'talking', 'treatment', 'program', 'their', 'dentures', 'were', 'no', 'less', 'expensive', 'than', 'my', 'previous', 'dentist', 'You', 'get', 'the', 'feeling', 'they', 'are', 'barely', 'hanging', 'on', 'staff', 'wise']",1,1
24,"['The', 'food', 'is', 'VERY', 'average', 'and', 'not', 'worth', 'the', 'price', 'The', 'drink', 'specials', 'are', 'great', 'but', 'the', 'service', 'the', 'service', 'is', 'absolutely', 'atrocious', 'Ive', 'been', 'here', '3', 'times', 'and', 'it', 'always', 'takes', 'forever', 'to', 'get', 'the', 'food', 'which', 'isnt', 'the', 'wait', 'staffs', 'fault', 'and', 'to', 'get', 'the', 'check', 'which', 'is', 'the', 'wait', 'staffs', 'fault', 'Last', 'time', 'we', 'went', 'there', 'and', 'it', 'was', 'the', 'last', 'time', 'ever', 'it', 'took', 'our', 'waitress', '25', 'minutes', 'to', 'pick', 'the', 'check', 'up', 'off', 'the', 'table', 'and', 'return', 'it', 'It', 'became', 'a', 'running', 'joke', 'at', 'our', 'table', 'of', 'how', 'long', 'it', 'would', 'take', 'her', 'To', 'be', 'fair', 'I', 'can', 'understand', 'this', 'type', 'of', 'wait', 'when', 'its', 'busy', 'but', 'we', 'noticed', 'that', 'the', 'waitress', 'only', 'had', '3', 'tables', 'at', 'the', 'time', 'Trust', 'the', 'reviews', 'on', 'this', 'place', 'and', 'go', 'to', 'another', 'Mexican', 'restaurant', 'in', 'south', 'end']",1,1
25,"['Not', 'worth', 'it', 'I', 'ordered', 'the', 'gyro', 'pita', 'and', 'fries', 'Wait', 'was', 'too', 'long', 'gyro', 'was', 'just', 'ok', 'fries', 'had', 'a', 'hard', 'chewy', 'taste', 'Taste', 'Like', 'Cardboard', 'And', 'I', 'like', 'fries', 'but', 'I', 'just', 'couldnt', 'bare', 'the', 'cardboard', 'taste', 'any', 'longer', 'so', 'threw', 'over', 'half', 'of', 'them', 'out', 'On', 'top', 'of', 'everything', 'else', 'the', 'wait', 'was', 'too', 'long', 'Waited', 'at', 'least', 'about', '20', 'min', 'for', 'this', 'in', 'an', 'uncrowded', 'restaurant', 'where', 'I', 'was', 'the', 'only', 'to', 'go', 'order', 'Not', 'worth', 'the', 'wait', 'I', 'feel', 'like', 'I', 'was', 'ripped', 'off', 'and', 'just', 'wasted', '10', 'plus', 'OVERPriced', 'Never', 'again']",1,1
26,"['An', 'apt', 'moniker', 'for', 'a', 'onceenjoyable', 'and', 'frequented', 'breakfast', 'joint', 'Somewhere', 'along', 'the', 'line', 'this', 'place', 'lost', 'the', 'plot', 'Needless', 'to', 'say', 'I', 'will', 'not', 'be', 'making', 'any', 'new', 'memories', 'here', 'Rating', 'Scale', '1', 'Star', 'Avoid', 'the', 'town', 'in', 'which', 'this', 'place', 'is', 'located', 'just', 'to', 'be', 'safe', '2', 'Star', 'With', 'so', 'many', 'great', 'places', 'to', 'choose', 'from', 'why', 'risk', 'this', 'one', '3', 'Star', 'Ill', 'try', 'it', 'again', 'or', 'consume', 'here', 'in', 'a', 'pinch', '4', 'Star', 'I', 'go', 'here', 'regularly', 'if', 'financially', 'andor', 'calorically', 'feasible', '5', 'Star', 'I', 'look', 'forward', 'to', 'taking', 'my', 'wife', 'or', 'friends', 'here']",1,1
27,"['This', 'used', 'to', 'be', 'an', 'amazing', 'seafood', 'restaurant', 'and', 'our', 'family', 'would', 'come', 'here', 'regularly', 'once', 'a', 'month', 'But', 'after', 'a', 'couple', 'of', 'disappointing', 'visits', 'years', 'ago', 'we', 'just', 'stopped', 'coming', 'here', 'Burned', 'fish', 'greasy', 'fish', 'chips', 'and', 'overall', 'just', 'average', 'tasting', 'dishes', 'So', 'the', 'quality', 'of', 'the', 'dishes', 'was', 'going', 'down', 'and', 'the', 'prices', 'were', 'going', 'up', 'We', 'just', 'went', 'there', 'again', 'last', 'week', 'for', 'old', 'times', 'sake', 'and', 'it', 'was', 'again', 'just', 'an', 'average', 'experience', 'Although', 'I', 'must', 'admit', 'that', 'I', 'always', 'liked', 'their', 'calamari', 'a', 'little', 'bit', 'on', 'the', 'greasy', 'side']",1,1
28,"['I', 'had', 'high', 'expectations', 'so', 'perhaps', 'that', 'is', 'why', 'I', 'was', 'disappointed', 'It', 'has', 'a', 'lovely', 'space', 'and', 'well', 'decorated', 'and', 'clean', 'But', 'the', 'service', 'was', 'terrible', 'took', 'inordinately', 'long', 'to', 'take', 'our', 'orders', 'as', 'well', 'as', 'come', 'back', 'around', 'so', 'we', 'could', 'get', 'the', 'bill', 'A', 'drink', 'order', 'got', 'forgotten', 'and', 'the', 'server', 'was', 'never', 'around', 'for', 'us', 'to', 'remind', 'her', 'Im', 'patient', 'but', 'we', 'were', 'not', 'looked', 'after', 'I', 'ordered', 'the', 'ravioli', 'with', 'fig', 'oyster', 'and', 'mushrooms', 'and', 'thought', 'it', 'was', 'disappointing', 'It', 'was', 'not', 'as', 'good', 'as', 'I', 'expected', 'entirely', 'uninteresting', 'presentation', 'I', 'could', 'not', 'taste', 'fig', 'or', 'oyster', 'To', 'be', 'fair', 'I', 'tried', 'a', 'bite', 'of', 'someones', 'pizza', 'and', 'that', 'was', 'amazing', 'but', 'my', 'experience', 'was', 'subpar', 'Expensive', 'and', 'not', 'worth', 'it']",1,1
29,"['If', 'you', 'want', 'Cafe', 'Zupas', 'then', 'take', 'the', 'drive', 'over', 'to', 'the', 'Eastern', 'location', 'Every', 'time', 'I', 'have', 'come', 'to', 'the', 'Sunset', 'location', 'they', 'have', 'messed', 'up', 'my', 'order', 'It', 'is', 'so', 'frustrating', 'One', 'time', 'I', 'ordered', 'soup', 'and', 'salad', 'and', 'they', 'didnt', 'make', 'my', 'salad', 'Each', 'employee', 'told', 'me', 'that', 'a', 'different', 'employee', 'would', 'make', 'it', 'I', 'was', 'right', 'there', 'watching', 'and', 'politely', 'letting', 'them', 'know', 'that', 'no', 'one', 'had', 'started', 'it', 'They', 'sent', 'me', 'down', 'the', 'line', 'any', 'way', 'I', 'got', 'to', 'the', 'cash', 'register', 'and', 'there', 'was', 'no', 'sign', 'of', 'my', 'salad', 'The', 'cash', 'register', 'employee', 'got', 'frustrated', 'with', 'me', 'and', 'told', 'me', 'that', 'I', 'should', 'have', 'told', 'someone', 'earlier', 'All', 'I', 'could', 'do', 'was', 'laugh', 'The', 'food', 'is', 'good', 'but', 'its', 'just', 'not', 'worth', 'the', 'employees', 'They', 'need', 'a', 'bit', 'more', 'training']",1,1
30,"['We', 'had', 'a', 'morning', 'flight', 'home', 'from', 'Vegas', 'and', 'needed', 'some', 'nourishment', 'prior', 'to', 'our', 'voyage', 'Port', 'of', 'Subs', 'offered', 'Egg', 'Cheese', 'sandwiches', 'so', 'we', 'figured', 'wed', 'give', 'it', 'a', 'try', 'We', 'ordered', '2', 'Egg', 'Cheese', 'sandwiches', 'at', '499', 'each', 'and', 'a', 'bottle', 'of', 'water', 'for', '349', 'I', 'know', 'airports', 'love', 'to', 'price', 'gauge', 'but', 'this', 'was', 'a', 'bit', 'ridiculous', 'When', 'our', 'food', 'was', 'ready', 'we', 'grabbed', 'it', 'and', 'headed', 'to', 'a', 'table', 'Upon', 'unwrapping', 'the', 'sandwiches', 'we', 'discovered', 'that', 'they', 'were', 'the', 'size', 'of', 'the', 'palm', 'of', 'my', 'hand', 'My', 'hands', 'are', 'on', 'the', 'smaller', 'side', 'The', 'sandwiches', 'were', 'microwaved', 'not', 'freshly', 'made', 'I', 'asked', 'one', 'of', 'the', 'employees', 'for', 'ketchup', 'and', 'to', 'my', 'dismay', 'and', 'amazement', 'she', 'told', 'me', 'that', 'they', 'dont', 'have', 'ketchup', 'How', 'does', 'a', 'sandwich', 'shop', 'not', 'have', 'the', 'most', 'common', 'and', 'requested', 'condiment', 'I', 'was', 'in', 'a', 'bit', 'of', 'disbelief', 'I', 'sat', 'back', 'down', 'and', 'ate', 'my', 'ketchupless', 'sandwich', 'It', 'was', 'alright', 'with', 'good', 'flavor', 'but', 'I', 'was', 'longing', 'for', 'my', 'ketchup', 'fix', 'I', 'would', 'have', 'given', '3', 'stars', 'if', 'they', 'served', 'ketchup']",1,1
31,"['Sunday', 'September', '16', '2018', 'A', 'special', 'occasion', 'with', '5', 'family', 'members', 'This', 'event', 'was', 'so', 'important', 'that', 'we', 'had', 'reservations', 'made', 'months', 'in', 'advance', 'We', 'were', 'picked', 'up', 'at', 'our', 'hotel', 'by', 'a', 'very', 'grumpy', 'unprofessional', 'older', 'man', 'in', 'the', 'Speedvegas', 'van', 'I', 'was', 'was', 'not', 'going', 'to', 'let', 'this', 'first', 'impression', 'ruin', 'my', 'familys', 'excitement', 'and', 'fun', 'I', 'was', 'impressed', 'with', 'how', 'organized', 'professional', 'and', 'scheduled', 'they', 'were', 'But', 'then', 'we', 'noticed', 'that', 'one', 'of', 'our', 'party', 'somehow', 'was', 'bumped', 'and', 'were', 'no', 'longer', 'waiting', 'for', 'the', 'second', 'vehicle', 'but', 'now', 'there', 'were', '2', 'people', 'in', 'front', 'of', 'them', 'Our', '15', 'hours', 'of', 'fun', 'turned', 'into', '4', 'hour', 'of', 'irritation', 'Yes', 'they', 'apologized', 'and', 'gave', 'an', 'explanation', 'that', 'a', 'VIP', 'was', 'there', 'So', 'what', 'are', 'we', 'remember', 'we', 'spent', '3000', 'Customers', 'keep', 'your', 'business', 'going', 'So', 'heres', 'the', 'rub', 'You', 'guys', 'didnt', 'have', 'the', 'professionalism', 'nor', 'the', 'manners', 'to', 'approach', 'us', 'with', 'what', 'was', 'going', 'on', 'You', 'guys', 'tried', 'to', 'be', 'sneaky', 'and', 'make', 'us', 'feel', 'bad', 'for', 'your', 'screw', 'up', 'I', 'dont', 'care', 'if', 'the', 'vip', 'was', 'the', 'fight', 'winner', 'from', 'the', 'night', 'before', 'you', 'dont', 'treat', 'people', 'like', 'this', 'because', 'you', 'actually', 'have', 'a', 'private', 'agenda', 'No', 'matter', 'who', 'you', 'are', 'YOU', 'DONT', 'COUNT', 'UNLESS', 'YOUR', 'A', 'CELEBRITY', 'Todd', 'was', 'definitely', 'the', 'best', 'of', 'the', 'entire', 'staff']",0,0
32,"['Avoid', 'this', 'place', 'they', 'send', 'you', 'defective', 'bulbs', 'and', 'will', 'nothing', 'to', 'resolve', 'the', 'issue', 'I', 'ended', 'up', 'resolving', 'the', 'issue', 'with', 'my', 'credit', 'card', 'company', 'I', 'wonder', 'how', 'they', 'stay', 'in', 'business']",0,0
33,"['Avoid', 'this', 'place', 'really', 'unhealthy', 'stuff', 'they', 'serve', 'and', 'bad', 'attitudes', 'of', 'servers', 'All', 'round', 'negative', 'experience', 'Go', 'to', 'Williams', 'Cafe', 'down', 'the', 'street', 'instead', 'Highly', 'recommend', 'Williams', 'Cafe', 'at', '245', 'Queens', 'Quay', 'W']",0,0
34,"['Worst', 'service', 'ever', 'Called', 'and', 'ordered', 'pizza', 'fries', 'n', 'wings', 'specifically', 'asked', 'for', 'extra', 'ranch', 'even', 'paid', 'for', 'the', 'extra', 'ranch', 'food', 'got', 'delivered', 'we', 'asked', 'if', 'theres', 'ranch', 'and', 'they', 'said', 'yes', 'we', 'opened', 'no', 'ranch', 'no', 'sauce', 'whatsoever', 'not', 'even', 'napkins', 'or', 'plates', 'called', 'and', 'all', 'they', 'could', 'say', 'is', 'oh', 'well', 'wer', 'closed', 'if', 'u', 'ever', 'stop', 'by', 'see', 'the', 'manager']",0,0
35,"['You', 'get', 'what', 'you', 'pay', 'for', 'We', 'were', 'so', 'tired', 'that', 'I', 'wanted', 'to', 'just', 'book', 'a', 'place', 'when', 'we', 'arrived', 'town', 'late', 'at', 'night', 'The', 'room', 'I', 'booked', 'smelt', 'weird', 'the', 'lady', 'at', 'the', 'front', 'desk', 'in', 'the', 'morning', 'was', 'not', 'very', 'welcoming', 'the', 'room', 'looked', 'very', 'old', 'and', 'we', 'didnt', 'even', 'use', 'the', 'shower', 'The', 'bed', 'was', 'relatively', 'clean', 'and', 'we', 'had', 'free', 'wifi', 'Thats', 'all', 'I', 'can', 'say', 'about', 'this', 'place']",1,1
36,"['I', 'ordered', 'a', 'large', 'upright', 'freezer', 'a', 'delivery', 'time', 'of', '430', 'to', '630', 'pm', 'was', 'given', 'to', 'me', 'It', 'is', 'now', '915', 'pm', 'and', 'Ive', 'just', 'been', 'told', 'it', 'could', 'possibly', 'be', 'around', '10pm', 'if', 'at', 'all', 'this', 'is', 'totally', 'unacceptable', 'Its', 'the', 'last', 'time', 'I', 'order', 'from', 'Sears']",0,0
37,"['This', 'place', 'was', 'terrible', 'Healthy', 'is', 'great', 'but', 'no', 'seasoning', 'for', 'veggies', 'When', 'I', 'asked', 'how', 'the', 'veggies', 'are', 'seasoned', 'the', 'girl', 'looked', 'at', 'me', 'like', 'I', 'had', '5', 'heads', 'There', 'are', 'seasonings', 'that', 'can', 'be', 'added', 'such', 'as', 'ie', 'garlic', 'ginger', 'etc', 'that', 'add', 'flavor', 'and', 'are', 'healthy', 'The', 'sauces', 'are', 'disgusting', 'Sickos']",0,0
38,"['Middle', 'of', 'the', 'road', 'We', 'ordered', 'a', 'pizza', 'with', 'green', 'peppers', 'pepperoni', 'and', 'mushrooms', 'and', 'a', 'dozen', 'of', 'their', 'seasoned', 'wings', 'I', 'would', 'put', 'the', 'pizza', 'just', 'slightly', 'above', 'Vocellis', 'it', 'was', 'hot', 'but', 'it', 'was', 'greasy', 'and', 'the', 'sauce', 'lacked', 'depth', 'The', 'wings', 'were', 'fresh', 'hot', 'and', 'crispy', 'but', 'they', 'were', 'lightly', 'seasoned', 'and', 'had', 'very', 'little', 'taste', 'The', 'delivery', 'time', 'was', 'spoton', 'if', 'not', 'earlier', 'than', 'quoted', 'Most', 'likely', 'would', 'not', 'order', 'from', 'here', 'again']",1,1
39,"['My', 'negative', 'rating', 'relates', 'to', 'their', 'billing', 'office', 'I', 'called', 'Dukes', 'of', 'Air', 'because', 'I', 'had', 'a', 'couple', 'of', 'warm', 'rooms', 'I', 'wanted', 'someone', 'to', 'come', 'out', 'take', 'a', 'look', 'and', 'give', 'me', 'an', 'estimate', 'of', 'what', 'it', 'would', 'take', 'to', 'fix', 'the', 'problem', 'While', 'I', 'have', 'no', 'issue', 'with', 'the', 'technician', 'I', 'was', 'unexpectedly', 'charged', '65', 'for', 'a', 'service', 'call', 'a', 'charge', 'I', 'was', 'never', 'told', 'about', 'Had', 'they', 'told', 'me', 'I', 'would', 'have', 'certainly', 'called', 'other', 'business', 'to', 'see', 'what', 'their', 'prices', 'were', 'for', 'a', 'service', 'call', 'or', 'would', 'have', 'found', 'someone', 'to', 'give', 'me', 'a', 'free', 'estimate', 'The', 'tech', 'adjusted', 'a', 'few', 'vents', 'checked', 'the', 'attic', 'and', 'found', 'no', 'disconnected', 'ductwork', 'The', 'billing', 'office', 'said', 'they', 'told', 'me', 'there', 'would', 'be', 'a', 'charge', 'but', 'that', 'is', 'simply', 'not', 'true', 'I', 'would', 'have', 'remembered', '65', 'I', 'was', 'not', 'asking', 'for', 'a', 'service', 'call', 'I', 'was', 'asking', 'for', 'an', 'estimate']",0,0
40,"['Good', 'food', 'bad', 'servicethe', 'good', 'food', 'does', 'not', 'make', 'up', 'for', 'bad', 'service', 'here', 'no', 'customer', 'acknowledgement', 'no', 'hi', 'no', 'please', 'no', 'thank', 'you', 'and', 'no', 'have', 'nice', 'day', 'It', 'also', 'takes', 'too', 'long', 'to', 'order', 'and', 'pay', 'for', 'items', 'at', 'the', 'counter', 'Get', 'rid', 'of', 'the', 'young', 'girls', 'at', 'the', 'counter', 'and', 'get', 'a', 'couple', 'of', 'clerks', 'with', 'common', 'sense', 'customer', 'service', 'skills', 'who', 'actually', 'wants', 'to', 'work', 'there']",0,0
41,"['Meh', 'Ive', 'experienced', 'better', 'sums', 'it', 'up', 'Very', 'small', 'and', 'intimate', 'place', 'Low', 'lighting', 'reminds', 'me', 'of', 'the', 'Griffin', 'downtown', 'LV', 'Came', 'for', 'a', 'bday', 'dinner', 'Our', 'waiter', 'was', 'Eddie', 'He', 'was', 'friendly', 'but', 'couldve', 'been', 'more', 'attentive', 'We', 'needed', 'more', 'water', 'and', 'menus', 'as', 'the', 'party', 'arrived', 'Happy', 'hour', 'wasnt', 'great', 'The', '2', 'star', 'items', 'on', 'the', 'menu', 'that', 'was', 'half', 'off', 'was', 'very', 'limited', 'and', 'expensive', 'to', 'begin', 'w', 'Tried', 'some', 'cocktails', 'bizz', 'neez', 'resembles', 'a', 'lemonade', 'and', 'the', 'other', 'more', 'popular', 'grapefruitlike', 'cocktail', 'Nice', 'and', 'light', 'kinda', 'like', 'a', 'crystal', 'lite', 'Ordered', 'the', 'skirt', 'steak', 'welldone', 'truffle', 'mac', 'cheese', 'w', 'bacon', 'side', 'It', 'was', 'a', 'little', 'over', 'cooked', 'bc', 'it', 'was', 'tough', 'to', 'cut', 'and', 'very', 'dry', 'I', 'know', 'I', 'ordered', 'welldone', 'but', 'Ive', 'had', 'well', 'done', 'steak', 'and', 'it', 'should', 'not', 'be', 'that', 'dry', 'The', 'truffle', 'mac', 'and', 'cheese', 'is', 'slightly', 'under', 'cooked', 'Took', 'it', 'home', 'and', 'the', 'next', 'day', 'it', 'was', 'sitting', 'in', 'a', 'pool', 'of', 'oil', 'yumm', 'I', 'enjoyed', 'the', 'company', 'the', 'atmosphere', 'but', 'there', 'are', 'better', 'places', 'in', 'Vegas', 'Thanks', 'but', 'no', 'thanks']",1,1
42,"['Queen', 'is', 'usually', 'a', 'good', 'place', 'to', 'eat', 'but', 'service', 'and', 'wait', 'time', 'is', 'ridiculous', 'We', 'ordered', 'about', '20', 'min', 'ago', 'waiting', 'and', 'still', 'waiting', 'its', 'now', 'coming', 'up', 'to', '45', 'min', 'wait', 'with', 'no', 'food', 'I', 'support', 'downtown', 'businesses', 'but', 'they', 'need', 'to', 'have', 'another', 'person', 'in', 'the', 'kitchen', 'or', 'figure', 'out', 'a', 'better', 'system', 'on', 'food', 'delivery', 'The', 'stars', 'are', 'dwindling', 'away', 'as', 'the', 'wait', 'time', 'grows', 'longer']",1,1
43,"['Importing', 'the', 'water', 'is', 'big', 'but', 'somehow', 'these', 'bagels', 'miss', 'the', 'mark', 'I', 'am', 'from', 'up', 'North', 'and', 'these', 'bagels', 'are', 'not', 'even', 'close', 'Are', 'they', 'good', 'Their', 'okay', 'but', 'not', 'the', 'bomb', 'that', 'some', 'make', 'it', 'out', 'to', 'be', 'Go', 'and', 'enjoy', 'by', 'all', 'means', 'but', 'you', 'have', 'not', 'found', 'the', 'holy', 'gmail', 'here']",1,1
44,"['Review', '27', 'of', 'Yelps', '30', 'Day', 'Challenge', '2012', 'I', 'had', 'heard', 'a', 'lot', 'about', 'this', 'placein', 'fact', 'was', 'due', 'to', 'meet', 'a', 'friend', 'here', 'for', 'dinner', 'a', 'year', 'ago', 'and', 'plans', 'fell', 'through', 'And', 'so', 'expectations', 'were', 'highmaybe', 'too', 'high', 'I', 'had', 'made', 'reservations', 'a', 'month', 'prior', 'since', 'we', 'had', 'cousins', 'coming', 'into', 'town', 'joining', 'us', 'for', 'dinner', 'a', 'concert', 'later', 'We', 'arrived', 'and', 'the', 'place', 'was', 'not', 'that', 'busy', 'for', 'a', 'Sunday', 'evening', 'But', 'right', 'after', 'us', 'people', 'started', 'coming', 'in', 'and', 'it', 'filled', 'up', 'We', 'enjoyed', 'reviewing', 'the', 'menu', 'selections', 'and', 'ended', 'up', 'ordering', 'quite', 'a', 'feast', 'which', 'included', '2', 'charcuterie', 'boards', 'and', 'another', '6', 'tapas', 'Initially', 'the', 'waitress', 'was', 'a', 'little', 'pushy', 'trying', 'to', 'get', 'us', 'to', 'place', 'an', 'order', 'and', 'hovering', 'nothing', 'like', 'feeling', 'pressure', 'and', 'when', 'I', 'finally', 'ordered', 'the', 'wine', 'for', 'the', 'table', 'she', 'seemed', 'slightly', 'taken', 'aback', 'that', 'I', 'ordered', 'the', 'wine', 'instead', 'of', 'the', 'menfolk', 'I', 'worked', 'in', 'the', 'biz', '20yrs', 'ago', 'and', 'I', 'know', 'wine', 'so', 'really', 'who', 'cares', 'who', 'orders', 'Our', 'cousin', 'the', 'other', 'lady', 'in', 'the', 'group', 'ordered', 'a', 'flight', 'of', 'wine', 'tasters', 'and', 'was', 'waiting', 'for', 'the', 'charcuterie', 'to', 'arrive', 'so', 'she', 'could', 'enjoy', 'some', 'of', 'the', 'cheese', 'with', 'her', 'wine', '45', 'minutes', 'later', 'we', 'finally', 'had', 'to', 'enquire', 'as', 'to', 'where', 'are', 'meal', 'was', 'since', 'we', 'had', 'a', 'concert', 'to', 'go', 'to', 'in', 'an', 'hour', 'What', 'we', 'were', 'told', 'was', 'there', 'was', 'a', 'large', 'group', 'in', 'the', 'house', 'and', 'only', '2', 'in', 'the', 'kitchen', 'What', 'we', 'heard', 'was', 'we', 'didnt', 'properly', 'staff', 'our', 'restaurant', 'for', 'this', 'evening', 'and', 'so', 'all', 'the', 'customers', 'food', 'will', 'take', 'a', 'long', 'time', 'Seriously', 'a', 'charcuterie', 'board', 'taking', '60', 'minutes', '10', 'minutes', 'later', 'it', 'finally', 'arrived', 'It', 'was', 'certainly', 'delicious', 'but', 'the', 'wine', 'flight', 'had', 'long', 'been', 'consumed', 'by', 'this', 'time', '5', 'minutes', 'later', 'the', 'tapas', 'started', 'arriving', 'and', 'of', 'course', 'we', 'were', 'running', 'late', 'so', 'everything', 'was', 'eaten', 'hastily', 'and', 'we', 'cant', 'help', 'but', 'wonder', 'prepared', 'this', 'way', 'also', 'The', 'BC', 'Seared', 'Scallops', 'were', 'gritty', 'although', 'the', 'broth', 'was', 'tasty', 'The', 'Eggplant', 'Chips', 'were', 'missing', 'the', 'eggplant', 'and', 'all', 'you', 'could', 'taste', 'was', 'the', 'crispy', 'coating', 'The', 'Falafels', 'were', 'doughy', 'inside', 'The', 'Flight', 'Bite', 'with', 'Lamb', 'Stew', 'was', 'good', 'The', 'Artic', 'Char', 'was', 'goodthe', 'Lobster', 'Nachos', 'had', 'a', 'nice', 'flavour', 'but', 'seemed', 'to', 'be', 'missing', 'lobster', '3', 'pieces', 'is', 'all', 'we', 'could', 'find', 'Finally', 'the', 'Flank', 'steak', 'arrived', 'and', 'made', 'hubs', 'happy', 'Cooked', 'to', 'perfection', 'Even', 'more', 'delightful', 'were', 'the', 'accompanying', 'cooked', 'winter', 'greens', 'Holy', 'deliciousnesseveryone', 'agreed', 'and', 'we', 'chowed', 'down', 'on', 'those', 'delectable', 'greens', 'like', 'hungry', 'little', 'rabbits', 'During', 'our', 'meal', 'we', 'asked', 'for', 'the', 'wine', 'menu', 'again', 'since', 'the', 'cousin', 'with', 'the', 'empty', 'wine', 'flight', 'had', 'not', 'been', 'asked', 'if', 'she', 'wanted', 'anything', 'further', 'to', 'drink', 'For', 'a', 'waitress', 'who', 'was', 'hovering', 'at', 'the', 'beginning', 'we', 'had', 'to', 'battle', 'to', 'get', 'and', 'keep', 'her', 'attention', 'now', 'Our', 'cousin', 'was', 'drinking', 'white', 'and', 'asking', 'for', 'suggestions', 'She', 'was', 'given', 'a', 'recommendation', 'by', 'the', 'waitress', 'who', 'then', 'turned', 'to', 'leave', 'without', 'addressing', 'any', 'of', 'the', 'rest', 'of', 'us', 'We', 'called', 'her', 'backsince', 'we', 'also', 'wanted', 'to', 'order', 'more', 'wine', 'Wow', 'does', 'body', 'language', 'speak', 'volumes', 'and', 'we', 'felt', 'like', 'we', 'were', 'imposing', 'on', 'our', 'waitress', 'I', 'ordered', '2', 'more', 'wine', 'tasters', 'for', 'hubs', 'myself', 'Then', 'the', 'waitress', 'turned', 'to', 'run', 'away', 'again', 'not', 'even', 'addressing', 'the', 'white', 'wine', 'drinker', 'who', 'was', 'also', 'ready', 'to', 'order', 'We', 'called', 'her', 'back', 'YET', 'again', 'and', 'uneasily', 'felt', 'like', 'we', 'were', 'still', 'bothering', 'her', 'Since', 'we', 'were', 'already', 'late', 'for', 'the', 'concert', 'we', 'had', 'no', 'time', 'for', 'dessert', 'or', 'an', 'after', 'dinner', 'beverage', 'We', 'spent', 'a', 'lot', 'of', 'money', 'for', 'a', 'mediocre', 'evening', 'and', 'left', 'slightly', 'disappointed', 'by', 'the', 'overall', 'experience', 'The', 'cousins', 'advised', 'they', 'enjoyed', 'the', 'company', 'and', 'some', 'of', 'the', 'foodwine', 'but', 'this', 'would', 'not', 'be', 'there', 'first', 'choice', 'again', 'As', 'for', 'us', 'I', 'am', 'hoping', 'it', 'was', 'just', 'bad', 'planning', 'and', 'a', 'bad', 'night', 'for', 'the', 'restaurant', 'unfortunately', 'at', 'our', 'expense', 'I', 'can', 'honestly', 'say', 'I', 'would', 'try', 'any', 'of', 'the', 'other', 'dozen', 'wine', 'bars', 'first', 'before', 'rushing', 'back', 'here', 'First', 'impressions']",1,1
